date,time_step,observed,simulated,residual
1999-01-01,1,0.6323705824238943,9.965949959563013e-31,0.6323705824238943
1999-01-02,2,9.517496644561641,0.08859789486577842,9.428898749695863
1999-01-03,3,9.772999910187458,2.481591392861154e-6,9.772997428596065
1999-01-04,4,5.3400182515795525,2.449651067930159e-6,5.340015801928485
1999-01-05,5,1.6863215531303848,2.4158083895674524e-6,1.6863191373219952
1999-01-06,6,1.2455784199258524,2.36512932848668e-6,1.245576054796524
1999-01-07,7,7.281843070335752,0.009588454162066953,7.272254616173685
1999-01-08,8,13.413921445355333,0.08634997804765372,13.32757146730768
1999-01-09,9,9.389745011748733,0.01646205750297962,9.373282954245754
1999-01-10,10,3.666471861730458,5.088331574955396e-5,3.6664209784147084
1999-01-11,11,2.018475798443945,4.9739901059477106e-5,2.018426058542886
1999-01-12,12,1.5074692671923138,4.8300750976637194e-5,1.5074209664413372
1999-01-13,13,1.258353583207143,4.687173541983768e-5,1.2583067114717232
1999-01-14,14,1.0475633890658451,4.529524214773835e-5,1.0475180938236974
1999-01-15,15,0.8942614296903555,4.4488518830859065e-5,0.8942169411715246
1999-01-16,16,0.80483528672132,4.3282108526599366e-5,0.8047920046127934
1999-01-17,17,0.7537346335961569,4.195622258501216e-5,0.7536926773735719
1999-01-18,18,0.6898588171897029,4.037383019053242e-5,0.6898184433595124
1999-01-19,19,0.6195954191426035,3.908651194957658e-5,0.6195563326306539
1999-01-20,20,0.5748823476580858,3.7642685901677615e-5,0.5748447049721841
1999-01-21,21,0.562107184376795,3.657497316624377e-5,0.5620706094036287
1999-01-22,22,0.7026339804709938,0.02267564391587974,0.6799583365551141
1999-01-23,23,2.0120882168033,0.04349799164932525,1.9685902251539749
1999-01-24,24,1.3030666546916607,9.810653784185726e-5,1.302968548153819
1999-01-25,25,0.7601222152368022,9.491709906557158e-5,0.7600272981377366
1999-01-26,26,0.6195954191426035,9.126941602084297e-5,0.6195041497265826
1999-01-27,27,0.5557196027361496,8.781350247697215e-5,0.5556317892336726
1999-01-28,28,0.5365568578142134,8.52165546071374e-5,0.5364716412596062
1999-01-29,29,40.75277086731763,1.7296369265572349,39.023133940760395
1999-01-30,30,88.78738480497103,1.9673638625876329,86.8200209423834
1999-01-31,31,34.42906504307869,0.012973471638478848,34.416091571440205
1999-02-01,32,11.689274402381077,0.01280138070482028,11.676473021676257
1999-02-02,33,3.321542453135606,0.012578346910385625,3.30896410622522
1999-02-03,34,2.3123045539136338,0.012382110513944125,2.2999224433996894
1999-02-04,35,1.8460110941465198,0.012171546678961495,1.8338395474675582
1999-02-05,36,1.4819189406297322,0.01193908039950907,1.4699798602302232
1999-02-06,37,1.251966001566498,0.01169553488933328,1.2402704666771647
1999-02-07,38,1.1625398585974622,0.011592557177690607,1.1509473014197715
1999-02-08,39,1.0731137156284267,0.01134648312567446,1.0617672325027523
1999-02-09,40,0.964524827737455,0.011136137941919536,0.9533886897955354
1999-02-10,41,0.8750986847684195,0.01094087866924705,0.8641578060991724
1999-02-11,42,0.8112228683619654,0.010733853283840413,0.800489015078125
1999-02-12,43,0.7217967253929298,0.010654855097211377,0.7111418702957184
1999-02-13,44,0.6387581640645397,0.010512170497520115,0.6282459935670196
1999-02-14,45,0.5748823476580858,0.01035307935797159,0.5645292683001142
1999-02-15,46,0.5110065312516319,0.010186826802261125,0.5008197044493707
1999-02-16,47,0.47268104140775946,0.01000256218228487,0.4626784792254746
1999-02-17,48,0.562107184376795,0.05917116526703911,0.5029360191097558
1999-02-18,49,0.9581372460968094,0.010417440759494367,0.947719805337315
1999-02-19,50,0.6898588171897029,0.01023028491305179,0.6796285322766511
1999-02-20,51,0.5301692761735679,0.010087865663464918,0.520081410510103
1999-02-21,52,0.4790686230484047,0.13702566705537858,0.34204295599302614
1999-02-22,53,0.709021562111639,0.011459949727464308,0.6975616123841747
1999-02-23,54,0.5237816945329226,0.011314078477816215,0.5124676160551064
1999-02-24,55,0.44713071484517775,0.011122097714035897,0.43600861713114186
1999-02-25,56,0.4088052250013054,0.01092370933359119,0.3978815156677142
1999-02-26,57,0.3832548984387238,0.010737514948071125,0.37251738349065266
1999-02-27,58,0.3513169902354969,0.010580649295393797,0.3407363409401031
1999-02-28,59,0.6387581640645397,0.0943633644709574,0.5443947995935823
1999-03-01,60,0.5110065312516319,0.011420014158009684,0.4995865170936222
1999-03-02,61,0.44713071484517775,0.011205915485054015,0.43592479936012374
1999-03-03,62,0.7665097968774476,0.028371097441313522,0.7381386994361341
1999-03-04,63,0.7984477050806746,0.011308558899020923,0.7871391461816537
1999-03-05,64,0.6068202558613127,0.01113859040085866,0.5956816654604541
1999-03-06,65,0.5110065312516319,0.010981523383324995,0.5000250078683068
1999-03-07,66,0.45351829648582326,0.010803996448092231,0.44271430003773105
1999-03-08,67,0.4279679699232416,0.010699470504058877,0.4172684994191827
1999-03-09,68,0.41519280664195074,0.13822721304230542,0.27696559359964534
1999-03-10,69,0.7920601234400293,0.012177625115910053,0.7798824983241193
1999-03-11,70,0.5684947660174404,0.012007722208304077,0.5564870438091364
1999-03-12,71,0.549332021095504,0.01187687418840486,0.5374551469070992
1999-03-13,72,26.18908472664613,2.0517366422429055,24.137348084403225
1999-03-14,73,35.96208463683358,0.1308692015052218,35.83121543532836
1999-03-15,74,13.924927976606964,0.06185318503417922,13.863074791572785
1999-03-16,75,3.149077748838181,0.0616170675696885,3.0874606812684924
1999-03-17,76,1.769360114458775,0.061291033660516935,1.708069080798258
1999-03-18,77,1.3413921445355335,0.06099004119965894,1.2804021033358746
