date,time_step,observed,simulated,residual
2007-06-08,3081,2.009214414702357,2.605702871153091,-0.596488456450734
2007-06-09,3082,1.9549113224131043,3.198130911381983,-1.2432195889688789
2007-06-10,3083,2.041796270075909,3.8916915301222645,-1.8498952600463556
2007-06-11,3084,1.9766325593288052,3.5696675463236627,-1.5930349869948575
2007-06-12,3085,1.9114688485817024,2.229176058540218,-0.3177072099585154
2007-06-13,3086,1.8354445193767477,1.5710851763222005,0.2643593430545472
2007-06-14,3087,1.7485595717139435,1.5271876224661867,0.22137194924775683
2007-06-15,3088,1.6508140055932878,1.5033730968131531,0.14744090878013472
2007-06-16,3089,1.553068439472633,1.3809217353280985,0.1721467041445346
2007-06-17,3090,1.4879047287255291,1.2338108744587595,0.25409385426676967
2007-06-18,3091,1.4553228733519776,1.193784018935185,0.2615388544167927
2007-06-19,3092,1.411880399520575,1.206584138527565,0.20529626099301002
2007-06-20,3093,1.368437925689173,1.25063572706364,0.1178021986255331
2007-06-21,3094,1.3249954518577705,1.334078474955277,-0.009083023097506526
2007-06-22,3095,1.2706923595685178,1.4829192644646287,-0.21222690489611096
2007-06-23,3096,1.1946680303635637,1.682885874787437,-0.48821784442387317
2007-06-24,3097,1.1403649380743108,1.5973495933706874,-0.45698465529637655
2007-06-25,3098,1.086061845785058,1.452038585590396,-0.36597673980533796
2007-06-26,3099,1.0447914956452256,1.579486344987627,-0.5346948493424015
2007-06-27,3100,1.0002629599680384,1.4082856181418517,-0.40802265817381334
2007-06-28,3101,1.11864370115861,1.2096028936932153,-0.09095919253460538
2007-06-29,3102,1.1077830827007589,1.3698799361701164,-0.2620968534693575
2007-06-30,3103,1.0350169390331603,1.6415164244739464,-0.6064994854407861
2007-07-01,3104,0.9872302178186175,2.0113888736283823,-1.0241586558097646
2007-07-02,3105,0.93835743475829,2.446414596320558,-1.508057161562268
2007-07-03,3106,0.8949149609268877,2.7030136939104183,-1.8080987329835305
2007-07-04,3107,0.8493003634039152,1.9375422315935866,-1.0882418681896713
2007-07-05,3108,0.828665188333999,1.1296056011447393,-0.30094041281074024
2007-07-06,3109,0.804771827726728,1.0903225464069741,-0.2855507186802462
2007-07-07,3110,0.7700178486616059,1.1031396609445667,-0.3331218122829608
2007-07-08,3111,0.7276614366759888,1.1419914812032803,-0.4143300445272915
2007-07-09,3112,0.7048541379145026,1.1992587614398436,-0.494404623525341
2007-07-10,3113,0.6972517049940072,1.2775588454383204,-0.5803071404443132
2007-07-11,3114,0.675530468078306,1.352725578935711,-0.6771951108574051
2007-07-12,3115,0.7678457249700359,1.2981420446095329,-0.530296319639497
2007-07-13,3116,0.7352638695964843,1.3489431117197985,-0.6136792421233143
2007-07-14,3117,0.7189729419097085,1.6563632647006834,-0.9373903227909749
2007-07-15,3118,0.7417802406711946,2.054649343808743,-1.3128691031375486
2007-07-16,3119,0.8178045698761486,2.5589990589422524,-1.7411944890661037
2007-07-17,3120,0.7428663025169797,2.768756257613293,-2.0258899550963134
2007-07-18,3121,0.6961656431482222,2.1529485036062326,-1.4567828604580104
2007-07-19,3122,0.6614116640831003,1.7177888196213864,-1.0563771555382862
2007-07-20,3123,0.6929074576108668,1.995865545378964,-1.302958087768097
2007-07-21,3124,0.7450384262085498,2.112468801338092,-1.3674303751295422
2007-07-22,3125,0.7005098905313623,1.853582969694972,-1.1530730791636097
2007-07-23,3126,0.6570674166999602,1.8014385485910684,-1.1443711318911083
2007-07-24,3127,0.6136249428685578,2.139808967731727,-1.5261840248631693
2007-07-25,3128,0.5723545927287255,2.386857267383144,-1.8145026746544186
2007-07-26,3129,0.5354284899720336,2.0466918286307374,-1.5112633386587038
2007-07-27,3130,0.506104820135837,1.353054499359538,-0.8469496792237009
2007-07-28,3131,0.4952442016779864,1.0340892101614167,-0.5388450084834304
2007-07-29,3132,0.5517194176588095,1.033081000254834,-0.4813615825960246
2007-07-30,3133,0.543030922892529,1.2058498738242682,-0.6628189509317393
2007-07-31,3134,0.5104490675189772,1.4940990307325226,-0.9836499632135454
2007-08-01,3135,0.48003933583699554,1.8661657989321494,-1.3861264630951537
2007-08-02,3136,0.48221145952856564,2.311864635994599,-1.8296531764660335
2007-08-03,3137,0.5397727373551738,2.845527390726698,-2.305754653371524
2007-08-04,3138,0.6331740560926888,2.1929572814198424,-1.5597832253271535
2007-08-05,3139,0.655981354854175,1.3358465420286785,-0.6798651871745035
2007-08-06,3140,0.6603256022373152,1.5578073897285787,-0.8974817874912635
2007-08-07,3141,0.6505510456252497,1.8680553517690273,-1.2175043061437776
2007-08-08,3142,0.6809607773072313,2.1702291120411052,-1.489268334733874
2007-08-09,3143,0.765673601278466,2.1436272837109698,-1.3779536824325038
2007-08-10,3144,0.750468735437475,1.673325757706999,-0.922857022269524
2007-08-11,3145,0.7178868800639233,1.3973106030967373,-0.679423723032814
2007-08-12,3146,0.6853050246903715,1.5615304960826966,-0.8762254713923251
2007-08-13,3147,0.6548952930083899,1.8099596550244643,-1.1550643620160743
2007-08-14,3148,0.6147110047143427,2.0925453073764686,-1.477834302662126
2007-08-15,3149,0.5973340151817819,1.6151917151728763,-1.0178576999910944
