date,time_step,observed,simulated,residual
2007-11-19,3245,0.08942614296903556,0.4526775154671323,-0.36325137249809675
2007-11-20,3246,0.16607712265678032,0.26262676378140276,-0.09654964112462244
2007-11-21,3247,0.11497646953161715,0.2534839457651737,-0.13850747623355653
2007-11-22,3248,0.10220130625032635,0.554679655609092,-0.4524783493587657
2007-11-23,3249,0.17246470429742572,0.3527525961214242,-0.18028789182399846
2007-11-24,3250,0.15968954101613492,0.3202938312215653,-0.16060429020543038
2007-11-25,3251,0.12775163281290797,1.1401456916138297,-1.0123940588009217
2007-11-26,3252,0.19801503086000732,1.3326353805161726,-1.1346203496561653
2007-11-27,3253,0.24911568398517048,0.8481592242280923,-0.5990435402429218
2007-11-28,3254,0.14691437773484414,0.7716169639065928,-0.6247025861717487
2007-11-29,3255,0.09581372460968095,0.7073913489281745,-0.6115776243184935
2007-11-30,3256,0.07665097968774477,0.6528124266254277,-0.5761614469376829
2007-12-01,3257,0.07026339804709937,0.6058666263694779,-0.5356032283223785
2007-12-02,3258,0.0625983000783249,0.5650792074022287,-0.5024809073239038
2007-12-03,3259,0.057488234765808575,0.5295603488544574,-0.4720721140886488
2007-12-04,3260,0.05237816945329226,0.49812985596170484,-0.44575168650841257
2007-12-05,3261,0.05237816945329226,0.47016171180466926,-0.417783542351377
2007-12-06,3262,0.049823136797034095,0.4450800813792008,-0.3952569445821667
2007-12-07,3263,0.05365568578142133,0.42254761806276186,-0.36889193228134054
2007-12-08,3264,0.05173941128922772,0.4021045375243038,-0.3503651262350761
2007-12-09,3265,0.051100653125163174,0.38353437814095087,-0.3324337250157877
2007-12-10,3266,0.051100653125163174,0.36657104194496537,-0.3154703888198022
2007-12-11,3267,0.05237816945329226,0.3510289095096709,-0.29865074005637865
2007-12-12,3268,0.05429444394548588,0.4354388172169018,-0.3811443732714159
2007-12-13,3269,0.05684947660174404,0.5110944247983554,-0.4542449481966114
2007-12-14,3270,0.057488234765808575,0.7436953676864632,-0.6862071329206546
2007-12-15,3271,0.13413921445355334,0.9601084300005844,-0.8259692155470311
2007-12-16,3272,0.4599058781264686,1.8313254204278695,-1.3714195423014008
2007-12-17,3273,0.37686731679807844,1.1088444254108254,-0.7319771086127469
2007-12-18,3274,0.17246470429742572,0.9899032363799227,-0.8174385320824971
2007-12-19,3275,0.12775163281290797,0.8937821925503445,-0.7660305597374366
2007-12-20,3276,2.171777757819435,2.869635587269579,-0.6978578294501441
2007-12-21,3277,3.685634606652394,1.6739501083454762,2.0116844983069178
2007-12-22,3278,0.8814862664090648,1.42820498828799,-0.5467187218789251
2007-12-23,3279,0.41519280664195074,1.4653527439796403,-1.0501599373376895
2007-12-24,3280,0.2810535921883975,1.204119376521464,-0.9230657843330665
2007-12-25,3281,0.2044026125006527,1.0720392032054906,-0.8676365907048379
2007-12-26,3282,0.17246470429742572,1.0619298278097329,-0.8894651235123072
2007-12-27,3283,0.2299529390632343,1.6388670428499994,-1.4089141037867652
2007-12-28,3284,0.33854182695420604,1.2873085504763295,-0.9487667235221235
2007-12-29,3285,0.25550326562581593,1.099898931181526,-0.84439566555571
2007-12-30,3286,0.19801503086000732,0.992550046567593,-0.7945350157075857
2007-12-31,3287,0.15330195937548954,0.9047087853495921,-0.7514068259741026
2008-01-01,3288,0.12775163281290797,0.831540221957192,-0.7037885891442841
2008-01-02,3289,0.10858888789097176,0.7700039512201309,-0.6614150633291591
2008-01-03,3290,0.09581372460968095,0.7175617134532439,-0.621747988843563
2008-01-04,3291,0.08942614296903556,0.6723324834763567,-0.5829063405073212
2008-01-05,3292,0.08942614296903556,0.6326920862958275,-0.5432659433267919
2008-01-06,3293,0.08942614296903556,0.5982080202224058,-0.5087818772533703
2008-01-07,3294,0.09581372460968095,0.5673129558542991,-0.4714992312446181
2008-01-08,3295,0.10220130625032635,0.5398230900483916,-0.4376217837980652
2008-01-09,3296,0.12775163281290797,0.6271534795352643,-0.4994018467223564
2008-01-10,3297,0.14052679609419874,0.6706147025920292,-0.5300879064978304
2008-01-11,3298,0.15330195937548954,0.5624342793555009,-0.4091323199800114
2008-01-12,3299,0.15330195937548954,0.5355740062473501,-0.38227204687186056
2008-01-13,3300,0.12775163281290797,0.5481254388461371,-0.4203738060332291
2008-01-14,3301,0.10858888789097176,0.5034997412060195,-0.3949108533150477
2008-01-15,3302,0.09581372460968095,0.48244582736918135,-0.3866321027595004
2008-01-16,3303,0.09581372460968095,0.6772805265138565,-0.5814668019041755
2008-01-17,3304,0.11497646953161715,0.6493753926311001,-0.534398923099483
2008-01-18,3305,0.14052679609419874,0.5487587902483619,-0.4082319941541632
2008-01-19,3306,0.1916274492193619,1.1817066151408255,-0.9900791659214636
2008-01-20,3307,0.2682784289071067,0.7633382907689992,-0.4950598618618925
2008-01-21,3308,0.2682784289071067,0.7132217035117744,-0.4449432746046677
2008-01-22,3309,0.2044026125006527,0.969307706259955,-0.7649050937593023
2008-01-23,3310,0.23634052070387973,0.9615669533961714,-0.7252264326922917
2008-01-24,3311,0.3066039187509791,1.0709925104751752,-0.7643885917241962
2008-01-25,3312,0.3640921535167876,1.0162153210277896,-0.652123167511002
2008-01-26,3313,1.2008653484413345,1.8534984174627445,-0.6526330690214099
2008-01-27,3314,1.2966790730510158,1.2477193063415875,0.048959766709428365
2008-01-28,3315,0.6132078375019582,1.1192271400708813,-0.5060193025689231
2008-01-29,3316,0.39603006172001465,1.0155815990181676,-0.6195515372981529
2008-01-30,3317,0.3066039187509791,0.957296448846078,-0.650692530095099
2008-01-31,3318,0.43435555156388705,1.174022232428071,-0.7396666808641839
2008-02-01,3319,1.0284006441439089,1.9561696013635999,-0.927768957219691
2008-02-02,3320,0.836773194924547,1.3334814598186464,-0.49670826489409936
2008-02-03,3321,0.4599058781264686,1.1917681175346346,-0.731862239408166
2008-02-04,3322,0.33854182695420604,1.0794712959848694,-0.7409294690306634
2008-02-05,3323,0.2874411738290429,0.9875428815669168,-0.700101707737874
2008-02-06,3324,0.24911568398517048,0.9122289400489972,-0.6631132560638268
2008-02-07,3325,0.2107901941412981,0.8482435499864356,-0.6374533558451375
2008-02-08,3326,0.17885228593807112,0.7932025118204831,-0.614350225882412
2008-02-09,3327,0.15330195937548954,0.745285295548836,-0.5919833361733465
2008-02-10,3328,0.13413921445355334,0.7031802949071067,-0.5690410804535533
2008-02-11,3329,0.12775163281290797,0.6657955716559681,-0.5380439388430602
2008-02-12,3330,0.3640921535167876,0.632517387397975,-0.26842523388118744
2008-02-13,3331,1.6671588082084488,1.741006872932981,-0.07384806472453231
2008-02-14,3332,1.0347882257845544,1.0630653201590707,-0.02827709437451631
2008-02-15,3333,0.5110065312516319,0.9719714691295793,-0.46096493787794746
2008-02-16,3334,6.093752885175709,3.3196357631700844,2.7741171220056247
2008-02-17,3335,12.136405117226255,4.6410036381735695,7.495401479052686
2008-02-18,3336,8.431607765651924,2.8703133720388543,5.561294393613069
2008-02-19,3337,2.363405207038797,2.28750502885475,0.07590017818404693
2008-02-20,3338,1.258353583207143,1.9031966526584376,-0.6448430694512945
2008-02-21,3339,3.506782320714323,3.6870003260072757,-0.18021800529295273
2008-02-22,3340,4.630996689467913,3.833262713962664,0.7977339755052486
2008-02-23,3341,2.523094748054932,2.6400500267230127,-0.11695527866808053
2008-02-24,3342,1.3605548894574695,2.155928822279602,-0.7953739328221325
2008-02-25,3343,0.9389745011748732,1.8257348865265266,-0.8867603853516534
2008-02-26,3344,0.8176104500026108,1.5899250359921073,-0.7723145859894965
2008-02-27,3345,0.8303856132839015,1.411311406483723,-0.5809257931998216
2008-02-28,3346,0.6068202558613127,1.2719353709357244,-0.6651151150744117
2008-02-29,3347,0.49184378632969555,1.1596543905815486,-0.667810604251853
2008-03-01,3348,0.43435555156388705,1.0678071764778394,-0.6334516249139523
2008-03-02,3349,0.38964248007936914,0.9905336284554556,-0.6008911483760864
2008-03-03,3350,0.6898588171897029,0.9249879066110909,-0.235129089421388
2008-03-04,3351,2.523094748054932,2.1063827405946873,0.41671200746024484
2008-03-05,3352,1.6927091347710301,1.3875589542557234,0.30515018051530673
2008-03-06,3353,0.8495483582058377,1.249030893998957,-0.3994825357931192
2008-03-07,3354,1.2328032566445617,2.0553270562929935,-0.8225237996484318
2008-03-08,3355,1.7438097878961936,1.6334471503402939,0.1103626375558997
2008-03-09,3356,1.0411758074251998,1.3968048220192966,-0.3556290145940968
2008-03-10,3357,0.8303856132839015,1.2583209675415976,-0.42793535425769613
2008-03-11,3358,3.449294085948515,3.844541552855252,-0.39524746690673673
